title,url,raw_price,location
Prodej bytu 1+kk 35 m²,https://reality.idnes.cz/detail/prodej/byt/cesky-brod-prokopa-velikeho/68b1b3b53f5ad277c0064abc/,5 099 000 Kč,"Prokopa Velikého, Český Brod, okres Kolín"
Prodej bytu 1+kk 35 m²,https://reality.idnes.cz/detail/prodej/byt/cesky-brod-prokopa-velikeho/69490aa6b6615ef5a20a9c87/,4 599 000 Kč,"Prokopa Velikého, Český Brod, okres Kolín"
Prodej bytu 3+1 72 m²,https://reality.idnes.cz/detail/prodej/byt/kromeriz-trasonova/68b95d89fffba102ba01803e/,3 990 000 Kč,"Třasoňova, Kroměříž"
Prodej bytu 2+1 61 m²,https://reality.idnes.cz/detail/prodej/byt/krupka-karla-capka/6989c4391976ecf51801c6fa/,1 060 000 Kč,"Karla Čapka, Krupka - Maršov, okres Teplice"
Prodej bytu 3+kk 71 m²,https://reality.idnes.cz/detail/prodej/byt/praha-3-kvetinkova/69774b4cb8a375106503ec75/,10 799 000 Kč,"Květinková, Praha 3 - Žižkov"
Prodej bytu 3+kk 64 m²,https://reality.idnes.cz/detail/prodej/byt/praha-17-sazovicka/6942871daa7066f1070648bc/,9 690 000 Kč,"Sazovická, Praha 5 - Zličín"
Prodej bytu 2+kk 50 m²,https://reality.idnes.cz/detail/prodej/byt/praha-19-k-vinori/695cdd486bd15f1f1a048e3a/,7 960 000 Kč,"K Vinoři, Praha 9 - Kbely"
Prodej bytu 1+kk 34 m²,https://reality.idnes.cz/detail/prodej/byt/svitavy-ricni/693973e3e371ff60cf0cd80d/,1 100 000 Kč,"Říční, Svitavy - Předměstí"
Prodej bytu 2+kk 51 m²,https://reality.idnes.cz/detail/prodej/byt/praha-22/684048b32686e97e3c07e5d5/,7 990 000 Kč,Praha 10 - Uhříněves
Prodej bytu 1+kk 27 m²,https://reality.idnes.cz/detail/prodej/byt/benesov-nad-ploucnici-nadrazni/698d94825d2048dcd9097118/,1 090 000 Kč,"Nádražní, Benešov nad Ploučnicí, okres Děčín"
Prodej bytu 4+kk 85 m²,https://reality.idnes.cz/detail/prodej/byt/tabor-fibichova/683ed6d37f0412ee710c9322/,7 500 000 Kč,"Fibichova, Tábor - Čekanice"
Prodej bytu 3+kk 78 m²,https://reality.idnes.cz/detail/prodej/byt/slavkov-u-brna-zelnice-iii/698ce96bd0a941325709e6bd/,9 900 000 Kč,"Zelnice III, Slavkov u Brna, okres Vyškov"
Prodej bytu 2+kk 75 m²,https://reality.idnes.cz/detail/prodej/byt/praha-8/6853da9b256262441305de9c/,10 013 625 Kč,"Praha 8, okres Praha"
Prodej bytu 1+kk 29 m²,https://reality.idnes.cz/detail/prodej/byt/praha-6-za-hladkovem/69809893acb7a943ab0f0617/,5 500 000 Kč,"Za Hládkovem, Praha 6 - Střešovice"
Prodej bytu 3+kk 65 m²,https://reality.idnes.cz/detail/prodej/byt/dubnany-palackeho/696b90d68e898a59e7061805/,4 690 000 Kč,"Palackého, Dubňany, okres Hodonín"
Prodej bytu 1+kk 38 m²,https://reality.idnes.cz/detail/prodej/byt/praha-4-na-veseli/6945917b4f87e7ec030405ba/,6 150 000 Kč,"Na Veselí, Praha 4 - Nusle"
Prodej bytu 2+1 52 m²,https://reality.idnes.cz/detail/prodej/byt/prerov-jasinkova/69676c3aedfe2007e8084ed8/,3 290 000 Kč,"Jasínkova, Přerov - Přerov I-Město"
Prodej bytu 3+1 96 m²,https://reality.idnes.cz/detail/prodej/byt/rybniky/68cc744450986bf59a0e9076/,6 200 000 Kč,"Rybníky, okres Příbram"
Prodej bytu 1+kk 55 m²,https://reality.idnes.cz/detail/prodej/byt/praha-13-klausova/697785ee59afca1eef03cb8c/,8 600 000 Kč,"Klausova, Praha 5 - Stodůlky"
Prodej bytu 1+kk 49 m²,https://reality.idnes.cz/detail/prodej/byt/praha-2-jana-masaryka/695e1e192f332c5efa06738b/,5 640 000 Kč,"Jana Masaryka, Praha 2 - Vinohrady, okres Praha"
Prodej bytu 2+1 90 m²,https://reality.idnes.cz/detail/prodej/byt/almerimar/685d930f0b62939b8a0bf6f5/,6 280 750 Kč,"Almerimar, Costa De Almeria, Španělsko"
Prodej bytu 3+kk 74 m²,https://reality.idnes.cz/detail/prodej/byt/praha-15-prazska/65f9f341d3cbf52351052f0e/,13 522 465 Kč,"Pražská, Praha 10 - Hostivař"
Prodej bytu 4+kk 125 m²,https://reality.idnes.cz/detail/prodej/byt/praha-7-frantiska-krizka/6968a2c20c59bf7582062786/,18 900 000 Kč,"Františka Křížka, Praha 7 - Holešovice"
Prodej bytu 3+1 116 m²,https://reality.idnes.cz/detail/prodej/byt/praha-legerova/6969ea361f26392596006696/,Cena na vyžádání,"Legerova, Praha 1 - Vinohrady"
Prodej bytu 2+kk 82 m²,https://reality.idnes.cz/detail/prodej/byt/marianske-lazne-masarykova/685d77c4bda4e040c600622d/,Cena na vyžádání,"Masarykova, Mariánské Lázně, okres Cheb"
Prodej bytu 4+kk 153 m²,https://reality.idnes.cz/detail/prodej/byt/praha-8-zverinovych/69830750a3e7221093075e54/,17 492 000 Kč,"Zvěřinových, Praha 8 - Březiněves"
Prodej bytu 2+1 50 m²,https://reality.idnes.cz/detail/prodej/byt/praha-3-k-lucinam/6905478240ae703f07047528/,7 699 000 Kč,"K lučinám, Praha 3 - Žižkov"
Prodej bytu 4+1 118 m²,https://reality.idnes.cz/detail/prodej/byt/praha-13-mezi-skolami/68befc5003a40cfcc6013e1b/,12 700 000 Kč,"Mezi školami, Praha 5 - Stodůlky"
Prodej bytu 2+kk 53 m²,https://reality.idnes.cz/detail/prodej/byt/praha-13-toufarova/696fb580b43f64809b029718/,9 990 000 Kč,"Toufarova, Praha 5 - Stodůlky"
Prodej bytu 2+kk 50 m²,https://reality.idnes.cz/detail/prodej/byt/praha-1-hastalska/698cf421391a833c7a028d24/,12 590 000 Kč,"Haštalská, Praha 1 - Staré Město"
Prodej bytu 2+kk 67 m²,https://reality.idnes.cz/detail/prodej/byt/hermanova-hut-u-pondu/69834508d21a35ba740913bd/,4 390 000 Kč,"U Pondu, Heřmanova Huť - Vlkýš, okres Plzeň-sever"
Prodej bytu 3+1 112 m²,https://reality.idnes.cz/detail/prodej/byt/vejprty-moskevska/698e56ca796281a99f0611fd/,3 200 000 Kč,"Moskevská, Vejprty, okres Chomutov"
Prodej bytu 2+1 53 m²,https://reality.idnes.cz/detail/prodej/byt/chomutov-vrchlickeho/698bb044e4efd2af7303937d/,1 990 000 Kč,"Vrchlického, Chomutov"
Prodej bytu 1+kk 26 m²,https://reality.idnes.cz/detail/prodej/byt/usti-nad-labem-herbenova/6996b5abde49f44650015369/,2 200 000 Kč,"Herbenova, Ústí nad Labem - Klíše"
Prodej bytu 1+kk 38 m²,https://reality.idnes.cz/detail/prodej/byt/praha-3-ke-kapslovne/698bc58b1bc54311450988e5/,8 500 000 Kč,"Ke kapslovně, Praha 3 - Žižkov"
Prodej bytu 3+kk 78 m²,https://reality.idnes.cz/detail/prodej/byt/kladno-benediktinska/69935e0d1e6fe3ba68081e38/,8 099 000 Kč,"Benediktínská, Kladno"
Prodej bytu 5+kk 154 m²,https://reality.idnes.cz/detail/prodej/byt/jablonov/6821b6a8ec8b997b2404e224/,8 399 000 Kč,"Jabloňov, okres Žďár nad Sázavou"
Prodej bytu 3+kk 111 m²,https://reality.idnes.cz/detail/prodej/byt/golem/6862dabe608fea0d2e07c127/,5 019 750 Kč,"Golem, kraj Tirana, Albánie"
Prodej bytu 1+kk 35 m²,https://reality.idnes.cz/detail/prodej/byt/brno-dornych/68ecf673358497f58900c5c5/,5 299 000 Kč,"Dornych, Brno - Trnitá"
Prodej bytu 3+kk 83 m²,https://reality.idnes.cz/detail/prodej/byt/brno-vinohrady/693fc26a01b95f591b0f5c68/,15 990 000 Kč,"Vinohrady, Brno - Štýřice"
Prodej bytu 3+1 96 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-na-vaclavce/699487a84abe8029bd065570/,13 490 000 Kč,"Na Václavce, Praha 5 - Smíchov"
Prodej bytu 2+kk 62 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-na-vaclavce/699486177ae01901e40fd1db/,8 590 000 Kč,"Na Václavce, Praha 5 - Smíchov"
Prodej bytu 2+kk 51 m²,https://reality.idnes.cz/detail/prodej/byt/praha-6-nad-kajetankou/6994969e3b7bbbf9ea078c2f/,7 790 000 Kč,"Nad Kajetánkou, Praha 6 - Břevnov"
Prodej bytu 1+1 36 m²,https://reality.idnes.cz/detail/prodej/byt/liberec-na-perstyne/698f28a484cd1db3dd07b832/,3 850 000 Kč,"Na Perštýně, Liberec - Liberec IV-Perštýn"
Prodej bytu 2+1 30 m²,https://reality.idnes.cz/detail/prodej/byt/praha-1-smetanovo-nabrezi/6924b26ef5c8e1b045030022/,9 990 000 Kč,"Smetanovo nábřeží, Praha 1 - Staré Město"
Prodej bytu 2+kk 65 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-na-laurove/6980550678f44122f3081bd2/,9 690 000 Kč,"Na Laurové, Praha 5 - Smíchov"
Prodej bytu 3+1 79 m²,https://reality.idnes.cz/detail/prodej/byt/brno-schwaigrova/6986135af6fde2c6650de7ab/,9 435 000 Kč,"Schwaigrova, Brno - Komárov"
Prodej bytu 2+kk 97 m²,https://reality.idnes.cz/detail/prodej/byt/praha-2-polska/698056b5efba7669530e4d95/,27 990 000 Kč,"Polská, Praha 2 - Vinohrady"
Prodej bytu 1+kk 27 m²,https://reality.idnes.cz/detail/prodej/byt/praha-6-stochovska/697ccd691f610fa2fb020a92/,5 490 000 Kč,"Stochovská, Praha 6 - Ruzyně"
Prodej bytu 2+kk 42 m²,https://reality.idnes.cz/detail/prodej/byt/liberec-jezkova/6996b1535cb4faea5707612f/,4 090 000 Kč,"Ježkova, Liberec - Liberec VI-Rochlice"
Prodej bytu 3+1 63 m²,https://reality.idnes.cz/detail/prodej/byt/praha-8-formankova/698da2b4f051ed62d805726b/,8 698 000 Kč,"Formánkova, Praha 8 - Kobylisy"
Prodej bytu 3+kk 95 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-na-laurove/698055288a91e9a32107f1b6/,15 890 000 Kč,"Na Laurové, Praha 5 - Smíchov"
Prodej bytu 5+kk 204 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-na-laurove/69805519e2eda7d2130dfd7d/,44 990 000 Kč,"Na Laurové, Praha 5 - Smíchov"
Prodej bytu 2+kk 56 m²,https://reality.idnes.cz/detail/prodej/byt/praha-2-polska/698056ad3b4383a9f403d5b4/,16 490 000 Kč,"Polská, Praha 2 - Vinohrady"
Prodej bytu 4+kk 137 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-na-laurove/6980552178f44122f3081c0c/,23 790 000 Kč,"Na Laurové, Praha 5 - Smíchov"
Prodej bytu 2+kk 66 m²,https://reality.idnes.cz/detail/prodej/byt/jablonne-v-podjestedi/68e60a17945fdb0a050dd3bd/,3 170 000 Kč,"Jablonné v Podještědí - Petrovice, okres Liberec"
Prodej bytu 2+1 52 m²,https://reality.idnes.cz/detail/prodej/byt/hradec-kralove/68d5469de3ae25939e018fc3/,4 590 000 Kč,Hradec Králové
Prodej bytu 3+1 71 m²,https://reality.idnes.cz/detail/prodej/byt/praha-10-jahodova/6996ab9e9ae042f58e02ad8c/,8 500 000 Kč,"Jahodová, Praha 10 - Záběhlice"
Prodej bytu 3+kk 70 m²,https://reality.idnes.cz/detail/prodej/byt/praha-11-zdimericka/6932bd277da52de509013c6d/,8 490 000 Kč,"Zdiměřická, Praha 4 - Chodov"
Prodej bytu 4+kk 146 m²,https://reality.idnes.cz/detail/prodej/byt/praha-2-polska/698056da9161ef1f2403c685/,Cena na vyžádání,"Polská, Praha 2 - Vinohrady"
Prodej bytu 2+kk 64 m²,https://reality.idnes.cz/detail/prodej/byt/praha-6-stochovska/697ccd63653e4cd7740284ac/,10 190 000 Kč,"Stochovská, Praha 6 - Ruzyně"
Prodej bytu 3+kk 72 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-radlicka/66691e8f03d1a8d8b105cb74/,Cena na vyžádání,"Radlická, Praha 5 - Radlice"
Prodej bytu 3+kk 90 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-radlicka/62fd4f06d7ab456507041cb9/,14 645 000 Kč,"Radlická, Praha 5 - Radlice"
Prodej bytu 4+1 120 m²,https://reality.idnes.cz/detail/prodej/byt/hradec-kralove-jana-cerneho/695cde98b029181e2c0394f7/,9 990 000 Kč,"Jana Černého, Hradec Králové - Věkoše"
Prodej bytu 2+kk 59 m²,https://reality.idnes.cz/detail/prodej/byt/lazne-belohrad-zamecka/698b9c5fcd3ee73d410451fd/,4 290 000 Kč,"Zámecká, Lázně Bělohrad, okres Jičín"
Prodej bytu 3+kk 75 m²,https://reality.idnes.cz/detail/prodej/byt/nechanice/698ba633ef03ea07800cfb4b/,4 490 000 Kč,"Nechanice - Lubno, okres Hradec Králové"
Prodej bytu 1+kk 81 m²,https://reality.idnes.cz/detail/prodej/byt/adzman/682d87c98fe5d3f812023b39/,13 394 593 Kč,"Adžmán, Spojené arabské emiráty"
Prodej bytu 1+kk 38 m²,https://reality.idnes.cz/detail/prodej/byt/gamsha/68f122f2364ac3fb9a0c0e06/,720 000 Kč,"Gamsha, Egypt"
Prodej bytu 1+kk 60 m²,https://reality.idnes.cz/detail/prodej/byt/sahl-hasheesh/68d44825707ef195e4095bb5/,1 480 000 Kč,"Sahl Hasheesh, Egypt"
Prodej bytu 1+kk 27 m²,https://reality.idnes.cz/detail/prodej/byt/praha-9-kolma/68c3f982b3385b8c190a5b8e/,5 368 000 Kč,"Kolmá, Praha 9 - Vysočany"
Prodej bytu 2+kk 40 m²,https://reality.idnes.cz/detail/prodej/byt/sumperk-banskobystricka/6913078692a8db054b065cd0/,2 590 000 Kč,"Banskobystrická, Šumperk"
Prodej bytu 3+kk 81 m²,https://reality.idnes.cz/detail/prodej/byt/ceske-budejovice-nadrazni/68089fb79014a391ef07cce1/,6 890 000 Kč,"Nádražní, České Budějovice - České Budějovice 6"
Prodej bytu 1+kk 27 m²,https://reality.idnes.cz/detail/prodej/byt/cachrov/6761d57efa759cbd4d015f76/,3 690 000 Kč,"Čachrov - Javorná, okres Klatovy"
Prodej bytu 1+kk 45 m²,https://reality.idnes.cz/detail/prodej/byt/kladno-svojsikova/67e3218dabb1b652cf008b48/,2 500 000 Kč,"Svojsíkova, Kladno - Švermov"
Prodej bytu 2+kk 45 m²,https://reality.idnes.cz/detail/prodej/byt/praha-14-kpt-stranskeho/693c12e5b74991107001f83b/,8 808 550 Kč,"Kpt. Stránského, Praha 9 - Černý Most"
Prodej bytu 3+1 66 m²,https://reality.idnes.cz/detail/prodej/byt/klasterec-nad-ohri-na-vyhlidce/69375b652ee2b9101c02c6bb/,3 320 000 Kč,"Na Vyhlídce, Klášterec nad Ohří, okres Chomutov"
Prodej bytu 2+1 50 m²,https://reality.idnes.cz/detail/prodej/byt/zastavka-havirska/69962b376c4b5a82fe0e9981/,Cena na vyžádání,"Havířská, Zastávka, okres Brno-venkov"
Prodej bytu 4+kk 134 m²,https://reality.idnes.cz/detail/prodej/byt/nymburk-na-splavech/699622b851a3f5502405fb55/,8 699 000 Kč,"Na Splavech, Nymburk"
Prodej bytu 2+1 48 m²,https://reality.idnes.cz/detail/prodej/byt/cvikov-komenskeho/6996195e6cd9f924cb0d9517/,2 969 000 Kč,"Komenského, Cvikov - Cvikov II, okres Česká Lípa"
Prodej bytu 3+1 68 m²,https://reality.idnes.cz/detail/prodej/byt/ostrava-namesti-bozeny-nemcove/69677132942ed4174308c685/,4 249 000 Kč,"náměstí Boženy Němcové, Ostrava - Poruba"
Prodej bytu 2+1 51 m²,https://reality.idnes.cz/detail/prodej/byt/brno-triskalova/698f4608e166bbc53c0009c7/,6 365 000 Kč,"Třískalova, Brno - Lesná"
Prodej bytu 2+1 45 m²,https://reality.idnes.cz/detail/prodej/byt/plzen-zahradni/68e38df3235f19a1640315ca/,4 100 000 Kč,"Zahradní, Plzeň - Východní Předměstí"
Prodej bytu 1+kk 51 m²,https://reality.idnes.cz/detail/prodej/byt/marianske-lazne-karlovarska/685f721d021671e0c80dde88/,2 900 000 Kč,"Karlovarská, Mariánské Lázně, okres Cheb"
Prodej bytu 1+kk 25 m²,https://reality.idnes.cz/detail/prodej/byt/marianske-lazne-chebska/68148f3560477c099d0b6797/,2 875 000 Kč,"Chebská, Mariánské Lázně, okres Cheb"
Prodej bytu 1+kk 26 m²,https://reality.idnes.cz/detail/prodej/byt/marianske-lazne-chebska/68148fbc71fdad723d0a0bc6/,2 875 000 Kč,"Chebská, Mariánské Lázně, okres Cheb"
Prodej bytu 3+1 83 m²,https://reality.idnes.cz/detail/prodej/byt/strasice/6931e85d348b0a11a000ef80/,3 590 000 Kč,"Strašice, okres Rokycany"
Prodej bytu 4+kk 105 m²,https://reality.idnes.cz/detail/prodej/byt/hradec-kralove-koutnikova/6996308e6790655ea90abe75/,12 990 000 Kč,"Koutníkova, Hradec Králové - Plotiště nad Labem"
Prodej bytu 3+kk 89 m²,https://reality.idnes.cz/detail/prodej/byt/praha-15-lipove-namesti/69219e653823ff794c00c10c/,15 999 000 Kč,"Lipové náměstí, Praha 10 - Dubeč"
Prodej bytu 2+kk 123 m²,https://reality.idnes.cz/detail/prodej/byt/brno-jerlinova/6852adf7153a86938d0ef5d9/,7 990 000 Kč,"Jerlínová, Brno - Žebětín"
Prodej bytu 2+kk 67 m²,https://reality.idnes.cz/detail/prodej/byt/brno-jerlinova/6852ae14b5dbcf3ad40ec21b/,7 300 000 Kč,"Jerlínová, Brno - Žebětín"
Prodej bytu 3+kk 86 m²,https://reality.idnes.cz/detail/prodej/byt/brno-trzni/695ca820f3dd59270d0506b5/,7 825 940 Kč,"Tržní, Brno - Černovice"
Prodej bytu 3+kk 89 m²,https://reality.idnes.cz/detail/prodej/byt/herceg-novi/67f51984ba2e7ed26a0f21b6/,7 226 500 Kč,"Herceg Novi, Černá Hora"
Prodej bytu 3+kk 53 m²,https://reality.idnes.cz/detail/prodej/byt/petrovac/67f502d74d4c5bc1460b3a1e/,4 607 500 Kč,"Petrovac, Černá Hora"
Prodej bytu 4+kk 109 m²,https://reality.idnes.cz/detail/prodej/byt/torre-de-la-horadada/68c16961edd10df3e40c26a0/,10 425 075 Kč,"Torre de la Horadada, Španělsko"
Prodej bytu 4+kk 272 m²,https://reality.idnes.cz/detail/prodej/byt/los-alcazares/68c4083a84350ec9a40c5168/,7 878 825 Kč,"Los Alcázares, Španělsko"
Prodej bytu 3+kk 71 m²,https://reality.idnes.cz/detail/prodej/byt/durres/697a2ae6f874b8805601a4c4/,3 758 750 Kč,"Durrës, Albánie"
Prodej bytu 2+kk 60 m²,https://reality.idnes.cz/detail/prodej/byt/durres/697a1b458d7abe0aca0e796b/,2 109 750 Kč,"Durres, Albánie"
Prodej bytu 3+kk 79 m²,https://reality.idnes.cz/detail/prodej/byt/durres/697a1b699247abf27b0379ac/,2 788 750 Kč,"Durres, Albánie"
Prodej bytu 4+kk 98 m²,https://reality.idnes.cz/detail/prodej/byt/praha-11-starochodovska/697677441ca0320a02055608/,15 506 467 Kč,"Starochodovská, Praha 4 - Chodov"
Prodej bytu 2+kk 44 m²,https://reality.idnes.cz/detail/prodej/byt/praha-11-starochodovska/6976773ecd7d024bc30169e3/,8 388 518 Kč,"Starochodovská, Praha 4 - Chodov"
Prodej bytu 4+kk 129 m²,https://reality.idnes.cz/detail/prodej/byt/el-paraiso/6933b986eabc793e1a0c1a3a/,10 912 500 Kč,"El Paraiso, Španělsko"
Prodej bytu 4+kk 127 m²,https://reality.idnes.cz/detail/prodej/byt/marbella/6933b98c02a23dda920a3579/,11 834 000 Kč,"Marbella, Španělsko"
Prodej bytu 3+kk 75 m²,https://reality.idnes.cz/detail/prodej/byt/calpe/6933b9f805a9db6e4b0ec83c/,12 731 250 Kč,"Calpe, Španělsko"
Prodej bytu 3+kk 98 m²,https://reality.idnes.cz/detail/prodej/byt/higueron/6933b980e899db8342016e1d/,12 488 750 Kč,"Higueron, Španělsko"
Prodej bytu 3+kk 55 m²,https://reality.idnes.cz/detail/prodej/byt/marbella/6933b8943527c5935f0070da/,11 276 250 Kč,"Marbella, Španělsko"
Prodej bytu 3+kk 104 m²,https://reality.idnes.cz/detail/prodej/byt/san-pedro-de-alcantara/6933b82e2877dbc92f0a28f8/,11 155 000 Kč,"San Pedro de Alcántara, Španělsko"
Prodej bytu 3+kk 82 m²,https://reality.idnes.cz/detail/prodej/byt/marbella/6933b79e939d55404704cd9a/,11 518 750 Kč,"Marbella, Španělsko"
Prodej bytu 4+kk 80 m²,https://reality.idnes.cz/detail/prodej/byt/marbella/6933b9125a338024e50c20da/,11 591 500 Kč,"Marbella, Španělsko"
Prodej bytu 4+kk 100 m²,https://reality.idnes.cz/detail/prodej/byt/benalmadena/6933b7aa83788fcdec07e545/,11 155 000 Kč,"Benalmadena, Španělsko"
Prodej bytu 3+kk 77 m²,https://reality.idnes.cz/detail/prodej/byt/praha-10-norska/698de560668bc2e278006668/,Cena na vyžádání,"Norská, Praha 10 - Vršovice"
Prodej bytu 4+kk 134 m²,https://reality.idnes.cz/detail/prodej/byt/praha-10-norska/698de526483b4c650806510f/,Cena na vyžádání,"Norská, Praha 10 - Vršovice"
Prodej bytu 3+kk 155 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-na-hrebenkach/698de53d12d04f7bca0b1b7c/,Cena na vyžádání,"Na Hřebenkách, Praha 5 - Smíchov"
Prodej bytu 1+kk 34 m²,https://reality.idnes.cz/detail/prodej/byt/praha-19-mladoboleslavska/698de51ec43feb73280f3d04/,5 826 616 Kč,"Mladoboleslavská, Praha 9 - Vinoř"
Prodej bytu 2+kk 69 m²,https://reality.idnes.cz/detail/prodej/byt/praha-3-biskupcova/698de50f7a60921d00002dd7/,12 390 000 Kč,"Biskupcova, Praha 3 - Žižkov"
Prodej bytu 2+kk 43 m²,https://reality.idnes.cz/detail/prodej/byt/praha-10-norska/698de5042824a917da0ef3f4/,Cena na vyžádání,"Norská, Praha 10 - Vršovice"
Prodej bytu 3+kk 89 m²,https://reality.idnes.cz/detail/prodej/byt/praha-9-v-tresnovce/697a64e0651e0d6f350d53dd/,15 800 000 Kč,"V třešňovce, Praha 9 - Hrdlořezy"
Prodej bytu 3+kk 71 m²,https://reality.idnes.cz/detail/prodej/byt/hurghada/69838f0c9cf7f7a50a05f584/,2 740 250 Kč,"Hurghada, Egypt"
Prodej bytu 1+kk 39 m²,https://reality.idnes.cz/detail/prodej/byt/santa-maria/691c18563531a0c83f07ec27/,4 486 250 Kč,"Santa Maria, Kapverdy"
Prodej bytu 1+kk 39 m²,https://reality.idnes.cz/detail/prodej/byt/santa-maria/691c1249cdf1fa3ca20e59e6/,4 486 250 Kč,"Santa Maria, Kapverdy"
Prodej bytu 3+kk 59 m²,https://reality.idnes.cz/detail/prodej/byt/santa-maria/690b8101f87eedf32c0e23f7/,3 637 500 Kč,"Santa Maria, Kapverdy"
Prodej bytu 3+kk 59 m²,https://reality.idnes.cz/detail/prodej/byt/santa-maria/690b7e41796d1a6a5e0f7733/,3 637 500 Kč,"Santa Maria, Kapverdy"
Prodej bytu 1+kk 74 m²,https://reality.idnes.cz/detail/prodej/byt/bali/691af71a9ea70057b80ccd9c/,3 850 000 Kč,"Bali, Indonézie"
Prodej bytu 2+kk 59 m²,https://reality.idnes.cz/detail/prodej/byt/pattaya/6953b625d42e1f9fe4080e05/,6 605 700 Kč,"Pattaya, Thajsko"
Prodej bytu 2+kk 77 m²,https://reality.idnes.cz/detail/prodej/byt/pattaya-na-jomtien/6953c3cf59e29b22710ff93e/,4 292 250 Kč,"Pattaya, Na Jomtien, Thajsko"
Prodej bytu 2+kk 65 m²,https://reality.idnes.cz/detail/prodej/byt/pattaya-pratumnak/6953ed078175b8aebc0bd1fb/,7 178 000 Kč,"Pattaya, Pratumnak, Thajsko"
Prodej bytu 2+kk 51 m²,https://reality.idnes.cz/detail/prodej/byt/hurghada/697a145720c3d0eb5b089928/,1 262 213 Kč,"Hurghada, Egypt"
Prodej bytu 2+kk 51 m²,https://reality.idnes.cz/detail/prodej/byt/hurghada/697a14631745cfdd280c25e9/,1 407 713 Kč,"Hurghada, Egypt"
Prodej bytu 2+kk 67 m²,https://reality.idnes.cz/detail/prodej/byt/praha-12-nesvadbova/67d8218c1fb0ba0bef0e87eb/,12 985 000 Kč,"Nesvadbova, Praha 4 - Modřany"
Prodej bytu 3+1 78 m²,https://reality.idnes.cz/detail/prodej/byt/breclav-u-janskeho-dvora/698639ef970133d3d50baf65/,5 190 000 Kč,"U Jánského dvora, Břeclav"
Prodej bytu 3+1 72 m²,https://reality.idnes.cz/detail/prodej/byt/chomutov-cihlarska/690243692894d2430903c453/,3 889 000 Kč,"Cihlářská, Chomutov"
Prodej bytu 2+kk 39 m²,https://reality.idnes.cz/detail/prodej/byt/praha-6-na-hanspaulce/68f7de682fea1bcd6605039d/,6 850 000 Kč,"Na Hanspaulce, Praha 6 - Dejvice"
Prodej bytu 2+1 45 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-dreyerova/6995eda5c72b52cdce0c61db/,7 461 000 Kč,"Dreyerova, Praha 5 - Hlubočepy"
Prodej bytu 3+1 71 m²,https://reality.idnes.cz/detail/prodej/byt/beroun-kostalkova/6973e1e83b5a3a656b011168/,7 150 000 Kč,"Košťálkova, Beroun - Beroun-Město"
Prodej bytu 2+kk 62 m²,https://reality.idnes.cz/detail/prodej/byt/beroun-na-machovne/698d9e39ccaef7c40505a593/,7 602 576 Kč,"Na Máchovně, Beroun - Beroun-Město"
Prodej bytu 2+1 62 m²,https://reality.idnes.cz/detail/prodej/byt/krupka-karla-capka/697b3bbb5fdf177abb0a1baa/,1 250 000 Kč,"Karla Čapka, Krupka - Maršov, okres Teplice"
Prodej bytu 3+kk 61 m²,https://reality.idnes.cz/detail/prodej/byt/cerny-dul/6973912fadf2c5b2810af5e5/,3 880 800 Kč,"Černý Důl - Fořt, okres Trutnov"
Prodej bytu 2+kk 53 m²,https://reality.idnes.cz/detail/prodej/byt/dvur-kralove-nad-labem-kotkova/69662e48c6113eb60f07aa2b/,3 059 000 Kč,"Kotkova, Dvůr Králové nad Labem, okres Trutnov"
Prodej bytu 3+kk 80 m²,https://reality.idnes.cz/detail/prodej/byt/praha-19-k-vinori/695cdcf0902f769a9204ca33/,12 939 000 Kč,"K Vinoři, Praha 9 - Kbely"
